"income","Recency","Age","Children","Education","MaritalStatus","Customer_Days","complain","NumPurchases","NumWebVisitsMonth","MntCategories","MntTotal","MntRegularProds","MntGoldProds","AcceptedCmp","AcceptedCmpOverall"
31878.0,7,43,"{""Teen"": 1, ""Kid"": 0}","2n_cycle",single,2166,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 4}",3,"{""Fish"": 10, ""Fruits"": 4, ""Meat"": 5, ""Sweet"": 5, ""Wines"": 23}",47,24,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
70932.0,57,48,"{""Teen"": 1, ""Kid"": 0}","2n_cycle",married,2320,0,"{""Deals"": 2, ""Web"": 6, ""Catalog"": 2, ""Store"": 12}",3,"{""Fish"": 46, ""Fruits"": 193, ""Meat"": 100, ""Sweet"": 185, ""Wines"": 200}",724,539,185,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
91249.0,84,64,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2776,0,"{""Deals"": 0, ""Web"": 7, ""Catalog"": 9, ""Store"": 6}",4,"{""Fish"": 71, ""Fruits"": 27, ""Meat"": 119, ""Sweet"": 108, ""Wines"": 1324}",1649,1622,27,"{""1st"": 1, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",4
77598.0,53,77,"{""Teen"": 0, ""Kid"": 0}",master,single,2430,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 5, ""Store"": 13}",3,"{""Fish"": 129, ""Fruits"": 33, ""Meat"": 281, ""Sweet"": 66, ""Wines"": 1193}",1702,1669,33,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",1
80982.0,48,61,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2696,1,"{""Deals"": 3, ""Web"": 11, ""Catalog"": 5, ""Store"": 11}",5,"{""Fish"": 104, ""Fruits"": 137, ""Meat"": 401, ""Sweet"": 22, ""Wines"": 505}",1169,1147,22,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
22701.0,2,43,"{""Teen"": 0, ""Kid"": 1}",master,married,2456,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 0, ""Fruits"": 4, ""Meat"": 9, ""Sweet"": 4, ""Wines"": 2}",19,14,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
55212.0,65,51,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2742,0,"{""Deals"": 3, ""Web"": 4, ""Catalog"": 2, ""Store"": 11}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 45, ""Sweet"": 0, ""Wines"": 1103}",1148,1114,34,"{""1st"": 0, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",2
70617.0,45,50,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2530,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 3, ""Store"": 7}",2,"{""Fish"": 40, ""Fruits"": 61, ""Meat"": 753, ""Sweet"": 46, ""Wines"": 353}",1253,1226,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
64849.0,42,63,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2752,0,"{""Deals"": 1, ""Web"": 9, ""Catalog"": 3, ""Store"": 6}",5,"{""Fish"": 94, ""Fruits"": 48, ""Meat"": 350, ""Sweet"": 84, ""Wines"": 652}",1228,1120,108,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
62694.0,29,55,"{""Teen"": 1, ""Kid"": 1}",master,married,2536,0,"{""Deals"": 5, ""Web"": 9, ""Catalog"": 3, ""Store"": 7}",7,"{""Fish"": 25, ""Fruits"": 6, ""Meat"": 157, ""Sweet"": 91, ""Wines"": 379}",658,567,91,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
61917.0,83,46,"{""Teen"": 1, ""Kid"": 1}",PhD,married,2380,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 0, ""Store"": 4}",5,"{""Fish"": 2, ""Fruits"": 4, ""Meat"": 36, ""Sweet"": 2, ""Wines"": 46}",90,89,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
67472.0,93,73,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2433,0,"{""Deals"": 2, ""Web"": 4, ""Catalog"": 2, ""Store"": 7}",3,"{""Fish"": 8, ""Fruits"": 31, ""Meat"": 127, ""Sweet"": 17, ""Wines"": 162}",345,276,69,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
21059.0,40,38,"{""Teen"": 0, ""Kid"": 1}",master,married,2332,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 3, ""Fruits"": 3, ""Meat"": 19, ""Sweet"": 3, ""Wines"": 8}",36,28,8,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
29543.0,47,52,"{""Teen"": 0, ""Kid"": 2}",master,married,2248,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 1, ""Store"": 2}",7,"{""Fish"": 3, ""Fruits"": 3, ""Meat"": 18, ""Sweet"": 4, ""Wines"": 17}",45,27,18,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75903.0,50,69,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2606,0,"{""Deals"": 2, ""Web"": 6, ""Catalog"": 6, ""Store"": 9}",3,"{""Fish"": 130, ""Fruits"": 108, ""Meat"": 185, ""Sweet"": 38, ""Wines"": 340}",801,701,100,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
34984.0,40,45,"{""Teen"": 1, ""Kid"": 1}","2n_cycle",together,2820,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 4, ""Meat"": 15, ""Sweet"": 5, ""Wines"": 8}",35,32,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
54998.0,3,64,"{""Teen"": 1, ""Kid"": 0}",PhD,single,2635,0,"{""Deals"": 5, ""Web"": 4, ""Catalog"": 2, ""Store"": 9}",4,"{""Fish"": 39, ""Fruits"": 22, ""Meat"": 202, ""Sweet"": 30, ""Wines"": 154}",447,439,8,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
54356.0,62,71,"{""Teen"": 1, ""Kid"": 0}",PhD,widow,2746,0,"{""Deals"": 3, ""Web"": 11, ""Catalog"": 2, ""Store"": 8}",8,"{""Fish"": 20, ""Fruits"": 15, ""Meat"": 30, ""Sweet"": 0, ""Wines"": 710}",775,775,0,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
34242.0,25,61,"{""Teen"": 1, ""Kid"": 0}",master,married,2257,0,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 0, ""Fruits"": 2, ""Meat"": 4, ""Sweet"": 0, ""Wines"": 8}",14,13,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
25410.0,48,47,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2461,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 4}",4,"{""Fish"": 13, ""Fruits"": 2, ""Meat"": 4, ""Sweet"": 13, ""Wines"": 2}",34,30,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
73356.0,56,36,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2302,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 11, ""Store"": 5}",2,"{""Fish"": 0, ""Fruits"": 14, ""Meat"": 322, ""Sweet"": 14, ""Wines"": 1050}",1400,1288,112,"{""1st"": 1, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 1, ""last"": 1}",3
28320.0,68,70,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2690,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 3, ""Fruits"": 1, ""Meat"": 14, ""Sweet"": 2, ""Wines"": 19}",39,35,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
23763.0,64,43,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2850,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 6, ""Fruits"": 0, ""Meat"": 6, ""Sweet"": 2, ""Wines"": 22}",36,30,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
72570.0,67,36,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2224,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 6, ""Store"": 12}",1,"{""Fish"": 151, ""Fruits"": 83, ""Meat"": 216, ""Sweet"": 141, ""Wines"": 274}",865,641,224,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
34529.0,94,44,"{""Teen"": 0, ""Kid"": 1}",master,married,2812,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 2, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 6, ""Meat"": 38, ""Sweet"": 6, ""Wines"": 68}",121,80,41,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
70792.0,82,69,"{""Teen"": 0, ""Kid"": 0}",graduation,widow,2667,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 4, ""Store"": 10}",3,"{""Fish"": 104, ""Fruits"": 45, ""Meat"": 654, ""Sweet"": 11, ""Wines"": 344}",1158,1044,114,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
63211.0,3,38,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2763,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 8, ""Store"": 7}",2,"{""Fish"": 205, ""Fruits"": 193, ""Meat"": 459, ""Sweet"": 26, ""Wines"": 145}",1028,883,145,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
83891.0,24,46,"{""Teen"": 1, ""Kid"": 0}",master,married,2168,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 7, ""Store"": 10}",1,"{""Fish"": 111, ""Fruits"": 38, ""Meat"": 350, ""Sweet"": 85, ""Wines"": 217}",801,786,15,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
36065.0,54,52,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2614,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 10, ""Fruits"": 7, ""Meat"": 34, ""Sweet"": 2, ""Wines"": 18}",71,68,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
39898.0,20,66,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2661,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 0, ""Store"": 4}",7,"{""Fish"": 12, ""Fruits"": 8, ""Meat"": 26, ""Sweet"": 7, ""Wines"": 69}",122,110,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
51141.0,96,80,"{""Teen"": 0, ""Kid"": 0}",PhD,single,2515,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 1, ""Store"": 4}",5,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 7, ""Sweet"": 0, ""Wines"": 144}",151,145,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
56939.0,19,44,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2443,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 3, ""Store"": 10}",3,"{""Fish"": 90, ""Fruits"": 34, ""Meat"": 103, ""Sweet"": 29, ""Wines"": 256}",512,463,49,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
80872.0,60,69,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2207,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 4, ""Store"": 10}",1,"{""Fish"": 94, ""Fruits"": 72, ""Meat"": 567, ""Sweet"": 12, ""Wines"": 483}",1228,1120,108,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
72335.0,2,44,"{""Teen"": 0, ""Kid"": 0}",PhD,together,2844,0,"{""Deals"": 1, ""Web"": 10, ""Catalog"": 4, ""Store"": 8}",8,"{""Fish"": 28, ""Fruits"": 105, ""Meat"": 653, ""Sweet"": 21, ""Wines"": 1285}",2092,2092,0,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
61798.0,13,56,"{""Teen"": 0, ""Kid"": 0}",PhD,single,2377,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 2, ""Store"": 9}",4,"{""Fish"": 11, ""Fruits"": 4, ""Meat"": 89, ""Sweet"": 8, ""Wines"": 338}",450,437,13,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
76842.0,37,70,"{""Teen"": 0, ""Kid"": 0}",PhD,widow,2216,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 8, ""Store"": 7}",0,"{""Fish"": 84, ""Fruits"": 10, ""Meat"": 345, ""Sweet"": 54, ""Wines"": 605}",1098,1066,32,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
29478.0,59,44,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2322,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 7, ""Sweet"": 1, ""Wines"": 8}",19,18,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
46998.0,55,64,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2774,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 3, ""Store"": 5}",7,"{""Fish"": 45, ""Fruits"": 41, ""Meat"": 86, ""Sweet"": 6, ""Wines"": 172}",350,323,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
96843.0,60,30,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2591,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 11, ""Store"": 10}",2,"{""Fish"": 40, ""Fruits"": 71, ""Meat"": 951, ""Sweet"": 17, ""Wines"": 448}",1527,1510,17,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 1}",1
56551.0,48,70,"{""Teen"": 1, ""Kid"": 1}",PhD,widow,2212,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",4,"{""Fish"": 17, ""Fruits"": 4, ""Meat"": 32, ""Sweet"": 2, ""Wines"": 67}",122,106,16,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
70053.0,38,55,"{""Teen"": 1, ""Kid"": 0}",master,married,2520,0,"{""Deals"": 3, ""Web"": 8, ""Catalog"": 5, ""Store"": 10}",5,"{""Fish"": 81, ""Fruits"": 53, ""Meat"": 98, ""Sweet"": 179, ""Wines"": 512}",923,834,89,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
71670.0,8,58,"{""Teen"": 0, ""Kid"": 0}",PhD,widow,2514,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 3, ""Store"": 6}",6,"{""Fish"": 0, ""Fruits"": 16, ""Meat"": 128, ""Sweet"": 0, ""Wines"": 1462}",1606,1446,160,"{""1st"": 0, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",3
44359.0,19,42,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2171,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 0, ""Store"": 4}",3,"{""Fish"": 7, ""Fruits"": 0, ""Meat"": 14, ""Sweet"": 3, ""Wines"": 20}",44,43,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
40887.0,32,68,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2578,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 1, ""Store"": 3}",9,"{""Fish"": 10, ""Fruits"": 4, ""Meat"": 44, ""Sweet"": 10, ""Wines"": 50}",118,75,43,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
48877.0,27,54,"{""Teen"": 1, ""Kid"": 0}",graduation,divorced,2334,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 0, ""Store"": 4}",7,"{""Fish"": 2, ""Fruits"": 1, ""Meat"": 15, ""Sweet"": 0, ""Wines"": 102}",120,96,24,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
74485.0,58,73,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2468,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 7, ""Store"": 12}",3,"{""Fish"": 173, ""Fruits"": 149, ""Meat"": 815, ""Sweet"": 49, ""Wines"": 499}",1685,1636,49,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
64474.0,59,48,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2409,0,"{""Deals"": 2, ""Web"": 8, ""Catalog"": 2, ""Store"": 10}",5,"{""Fish"": 56, ""Fruits"": 35, ""Meat"": 172, ""Sweet"": 86, ""Wines"": 381}",730,637,93,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
77226.0,29,57,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2280,0,"{""Deals"": 2, ""Web"": 6, ""Catalog"": 8, ""Store"": 12}",3,"{""Fish"": 128, ""Fruits"": 43, ""Meat"": 239, ""Sweet"": 76, ""Wines"": 631}",1117,1096,21,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
72643.0,60,71,"{""Teen"": 0, ""Kid"": 0}",graduation,widow,2646,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 10, ""Store"": 7}",2,"{""Fish"": 123, ""Fruits"": 80, ""Meat"": 553, ""Sweet"": 94, ""Wines"": 526}",1376,1323,53,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
85738.0,41,42,"{""Teen"": 0, ""Kid"": 0}",master,together,2316,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 6, ""Store"": 11}",1,"{""Fish"": 17, ""Fruits"": 26, ""Meat"": 376, ""Sweet"": 26, ""Wines"": 913}",1358,1345,13,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 0}",2
55686.0,27,54,"{""Teen"": 1, ""Kid"": 0}",graduation,divorced,2659,0,"{""Deals"": 2, ""Web"": 6, ""Catalog"": 3, ""Store"": 5}",4,"{""Fish"": 37, ""Fruits"": 0, ""Meat"": 199, ""Sweet"": 47, ""Wines"": 673}",956,930,26,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
39062.0,28,37,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2255,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",4,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 9, ""Sweet"": 0, ""Wines"": 23}",32,20,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
34600.0,8,49,"{""Teen"": 1, ""Kid"": 1}",graduation,together,2703,0,"{""Deals"": 5, ""Web"": 5, ""Catalog"": 2, ""Store"": 5}",8,"{""Fish"": 8, ""Fruits"": 33, ""Meat"": 60, ""Sweet"": 3, ""Wines"": 199}",303,288,15,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
40794.0,18,45,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2607,0,"{""Deals"": 2, ""Web"": 6, ""Catalog"": 3, ""Store"": 5}",7,"{""Fish"": 4, ""Fruits"": 23, ""Meat"": 73, ""Sweet"": 23, ""Wines"": 261}",384,334,50,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
54690.0,76,49,"{""Teen"": 1, ""Kid"": 1}","2n_cycle",married,2393,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 1, ""Store"": 5}",3,"{""Fish"": 7, ""Fruits"": 16, ""Meat"": 37, ""Sweet"": 9, ""Wines"": 111}",180,162,18,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
4428.0,0,51,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2426,0,"{""Deals"": 0, ""Web"": 25, ""Catalog"": 0, ""Store"": 0}",1,"{""Fish"": 2, ""Fruits"": 4, ""Meat"": 12, ""Sweet"": 4, ""Wines"": 16}",38,-283,321,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
32632.0,32,57,"{""Teen"": 0, ""Kid"": 0}","2n_cycle",married,2855,0,"{""Deals"": 2, ""Web"": 4, ""Catalog"": 4, ""Store"": 8}",5,"{""Fish"": 153, ""Fruits"": 151, ""Meat"": 137, ""Sweet"": 19, ""Wines"": 63}",523,470,53,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38236.0,2,52,"{""Teen"": 1, ""Kid"": 1}",PhD,single,2441,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 0, ""Store"": 4}",7,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 18, ""Sweet"": 0, ""Wines"": 58}",78,68,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
36781.0,16,41,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2239,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 1, ""Store"": 2}",8,"{""Fish"": 0, ""Fruits"": 1, ""Meat"": 17, ""Sweet"": 3, ""Wines"": 29}",50,37,13,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
31385.0,56,36,"{""Teen"": 0, ""Kid"": 1}",master,single,2730,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 0, ""Fruits"": 2, ""Meat"": 12, ""Sweet"": 1, ""Wines"": 3}",18,9,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
24570.0,97,36,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2646,0,"{""Deals"": 3, ""Web"": 4, ""Catalog"": 0, ""Store"": 4}",9,"{""Fish"": 11, ""Fruits"": 34, ""Meat"": 62, ""Sweet"": 14, ""Wines"": 28}",149,105,44,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
25509.0,15,46,"{""Teen"": 0, ""Kid"": 1}",PhD,divorced,2808,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",9,"{""Fish"": 10, ""Fruits"": 3, ""Meat"": 30, ""Sweet"": 7, ""Wines"": 40}",90,79,11,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
94642.0,35,69,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2296,0,"{""Deals"": 0, ""Web"": 5, ""Catalog"": 7, ""Store"": 9}",1,"{""Fish"": 106, ""Fruits"": 143, ""Meat"": 797, ""Sweet"": 143, ""Wines"": 879}",2068,1925,143,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",2
58646.0,3,58,"{""Teen"": 1, ""Kid"": 0}",master,married,2543,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",4,"{""Fish"": 6, ""Fruits"": 1, ""Meat"": 44, ""Sweet"": 5, ""Wines"": 62}",118,96,22,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
53201.0,49,45,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2661,0,"{""Deals"": 8, ""Web"": 6, ""Catalog"": 3, ""Store"": 5}",7,"{""Fish"": 20, ""Fruits"": 7, ""Meat"": 81, ""Sweet"": 0, ""Wines"": 280}",388,361,27,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
21994.0,4,63,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2711,0,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 6, ""Sweet"": 1, ""Wines"": 9}",19,16,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
57113.0,45,42,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2667,0,"{""Deals"": 6, ""Web"": 4, ""Catalog"": 1, ""Store"": 5}",7,"{""Fish"": 0, ""Fruits"": 4, ""Meat"": 33, ""Sweet"": 2, ""Wines"": 182}",221,179,42,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
